season,stage,map_winner,map_loser,map_name,map_type,match_count
2,One,Hangzhou Spark,Los Angeles Valiant,Busan,Control,3
2,Four,Philadelphia Fusion,Houston Outlaws,Havana,Escort,4
2,Four,Toronto Defiant,Seoul Dynasty,Junkertown,Escort,2
2,One,Philadelphia Fusion,Atlanta Reign,Dorado,Escort,2
3,OWL 2020 Regular Season,London Spitfire,Houston Outlaws,Blizzard World,Hybrid,2
3,OWL 2020 Regular Season,New York Excelsior,Houston Outlaws,Ilios,Control,2
1,Four,New York Excelsior,San Francisco Shock,Dorado,Escort,2
2,Four,San Francisco Shock,Seoul Dynasty,Hollywood,Hybrid,2
2,Four,Philadelphia Fusion,Paris Eternal,Ilios,Control,3
1,Four,Dallas Fuel,London Spitfire,Horizon Lunar Colony,Assault,2
2,Three,Shanghai Dragons,Los Angeles Valiant,Paris,Assault,4
3,OWL 2020 Regular Season,San Francisco Shock,Los Angeles Gladiators,Eichenwalde,Hybrid,4
1,Three,Houston Outlaws,San Francisco Shock,Volskaya Industries,Assault,4
3,OWL 2020 Regular Season,Los Angeles Gladiators,Washington Justice,Oasis,Control,2
1,One,Los Angeles Gladiators,San Francisco Shock,Junkertown,Escort,2
1,Two,Florida Mayhem,Los Angeles Valiant,Route 66,Escort,2
2,Two,London Spitfire,Houston Outlaws,Lijiang Tower,Control,2
3,OWL 2020 Regular Season,Los Angeles Valiant,Florida Mayhem,Hollywood,Hybrid,2
1,Three - Title,Boston Uprising,Los Angeles Gladiators,Temple of Anubis,Assault,2
1,Two,Boston Uprising,Florida Mayhem,Hollywood,Hybrid,2
2,One,Hangzhou Spark,San Francisco Shock,Ilios,Control,3
3,OWL 2020 Regular Season,Los Angeles Gladiators,Dallas Fuel,Rialto,Escort,2
1,Three,San Francisco Shock,Dallas Fuel,Junkertown,Escort,2
2,Two,Shanghai Dragons,Washington Justice,Watchpoint: Gibraltar,Escort,2
2,Three,Seoul Dynasty,Hangzhou Spark,Havana,Escort,2
2,Two,Boston Uprising,Atlanta Reign,Watchpoint: Gibraltar,Escort,4
1,Three,Dallas Fuel,Los Angeles Gladiators,Route 66,Escort,4
2,One,New York Excelsior,San Francisco Shock,Volskaya Industries,Assault,6
2,Four,London Spitfire,Houston Outlaws,Lijiang Tower,Control,2
2,One,Guangzhou Charge,Vancouver Titans,Route 66,Escort,4
3,OWL 2020 Regular Season,Shanghai Dragons,Guangzhou Charge,Route 66,Escort,2
1,Four,New York Excelsior,Los Angeles Valiant,Oasis,Control,2
3,OWL 2020 Regular Season,Florida Mayhem,Vancouver Titans,Ilios,Control,2
1,Three,New York Excelsior,Florida Mayhem,Blizzard World,Hybrid,2
2,Season 2 Championship,San Francisco Shock,London Spitfire,Numbani,Hybrid,2
1,One,Houston Outlaws,London Spitfire,Eichenwalde,Hybrid,2
2,One,San Francisco Shock,Washington Justice,Route 66,Escort,2
2,Two,Boston Uprising,Toronto Defiant,Oasis,Control,3
1,Three,San Francisco Shock,Florida Mayhem,Temple of Anubis,Assault,2
2,One,Vancouver Titans,Shanghai Dragons,Hollywood,Hybrid,2
2,Four,Atlanta Reign,London Spitfire,Havana,Escort,2
3,OWL 2020 Regular Season,Los Angeles Gladiators,Los Angeles Valiant,Route 66,Escort,2
1,One,Seoul Dynasty,Boston Uprising,Junkertown,Escort,2
1,One,Los Angeles Valiant,Florida Mayhem,Temple of Anubis,Assault,2
2,One - Title,Philadelphia Fusion,Atlanta Reign,Route 66,Escort,2
1,Four,Dallas Fuel,Florida Mayhem,Dorado,Escort,2
2,Two,Shanghai Dragons,Chengdu Hunters,King's Row,Hybrid,2
3,OWL 2020 Regular Season,Chengdu Hunters,Shanghai Dragons,Junkertown,Escort,2
3,OWL 2020 Regular Season,Dallas Fuel,Houston Outlaws,Route 66,Escort,2
3,OWL 2020 Regular Season,Shanghai Dragons,Guangzhou Charge,Lijiang Tower,Control,3
3,OWL 2020 Regular Season,Chengdu Hunters,Vancouver Titans,Route 66,Escort,2
2,Two,Dallas Fuel,Paris Eternal,Busan,Control,2
2,One,Shanghai Dragons,Boston Uprising,King's Row,Hybrid,3
1,Four - Title,New York Excelsior,Dallas Fuel,Dorado,Escort,2
1,Three,Los Angeles Valiant,Philadelphia Fusion,Oasis,Control,2
2,Three,Houston Outlaws,Boston Uprising,Nepal,Control,2
2,Two,Florida Mayhem,Dallas Fuel,Temple of Anubis,Assault,6
1,Three,Boston Uprising,Dallas Fuel,Blizzard World,Hybrid,2
3,OWL 2020 Regular Season,Toronto Defiant,Boston Uprising,Rialto,Escort,2
2,Four,Washington Justice,Paris Eternal,Junkertown,Escort,2
1,Four - Title,Los Angeles Valiant,Los Angeles Gladiators,Dorado,Escort,2
2,Four,Guangzhou Charge,Seoul Dynasty,King's Row,Hybrid,4
2,Three,Shanghai Dragons,Atlanta Reign,Havana,Escort,2
2,One,Philadelphia Fusion,Los Angeles Valiant,Numbani,Hybrid,2
2,Four,Washington Justice,Houston Outlaws,Hanamura,Assault,2
1,Inaugural Championship,Philadelphia Fusion,London Spitfire,Dorado,Escort,2
1,Two,Seoul Dynasty,Philadelphia Fusion,Volskaya Industries,Assault,4
1,One,New York Excelsior,London Spitfire,Temple of Anubis,Assault,2
2,Four,Seoul Dynasty,Shanghai Dragons,Ilios,Control,3
2,Four,Houston Outlaws,Chengdu Hunters,Junkertown,Escort,2
3,OWL 2020 Regular Season,Paris Eternal,Los Angeles Valiant,Hanamura,Assault,2
1,Two,San Francisco Shock,Seoul Dynasty,Hanamura,Assault,2
2,Three,Hangzhou Spark,Florida Mayhem,Eichenwalde,Hybrid,2
1,Four - Title,Los Angeles Gladiators,Los Angeles Valiant,Horizon Lunar Colony,Assault,4
1,Two,Los Angeles Valiant,Florida Mayhem,Hollywood,Hybrid,2
2,Four,San Francisco Shock,Dallas Fuel,Junkertown,Escort,2
1,Three,San Francisco Shock,Dallas Fuel,Nepal,Control,3
1,One,New York Excelsior,Florida Mayhem,Junkertown,Escort,2
1,One,Philadelphia Fusion,Florida Mayhem,Lijiang Tower,Control,3
2,Four,Hangzhou Spark,Shanghai Dragons,Busan,Control,2
1,Two,Los Angeles Valiant,San Francisco Shock,King's Row,Hybrid,4
2,Two - Title,Hangzhou Spark,London Spitfire,Watchpoint: Gibraltar,Escort,2
1,Inaugural Championship,London Spitfire,Los Angeles Valiant,Eichenwalde,Hybrid,4
2,Season 2 Championship,Atlanta Reign,New York Excelsior,Hanamura,Assault,2
1,Four,Los Angeles Valiant,Seoul Dynasty,Nepal,Control,2
3,OWL 2020 Regular Season,Chengdu Hunters,New York Excelsior,Lijiang Tower,Control,2
1,Four,Boston Uprising,Florida Mayhem,King's Row,Hybrid,2
1,Two,Boston Uprising,San Francisco Shock,Ilios,Control,3
1,One,Boston Uprising,Los Angeles Valiant,Oasis,Control,2
1,Three,Philadelphia Fusion,Florida Mayhem,Ilios,Control,3
2,Four,Vancouver Titans,Philadelphia Fusion,Route 66,Escort,2
3,OWL 2020 Regular Season,Toronto Defiant,Boston Uprising,Dorado,Escort,2
1,One,Seoul Dynasty,Shanghai Dragons,Numbani,Hybrid,2
2,Three,London Spitfire,Boston Uprising,Oasis,Control,2
3,OWL 2020 Regular Season,Shanghai Dragons,Seoul Dynasty,Hanamura,Assault,2
2,Three,Hangzhou Spark,Florida Mayhem,Dorado,Escort,2
1,Three,Los Angeles Gladiators,Houston Outlaws,Oasis,Control,3
2,Three,Los Angeles Valiant,Vancouver Titans,Dorado,Escort,2
3,OWL 2020 Regular Season,Shanghai Dragons,Hangzhou Spark,Nepal,Control,2
1,Two,Seoul Dynasty,Shanghai Dragons,Volskaya Industries,Assault,2
1,Four,Los Angeles Valiant,Los Angeles Gladiators,Horizon Lunar Colony,Assault,4
1,Three,Seoul Dynasty,Dallas Fuel,Volskaya Industries,Assault,3
2,Four,Houston Outlaws,Washington Justice,King's Row,Hybrid,2
2,Season 2 Championship,San Francisco Shock,Vancouver Titans,Watchpoint: Gibraltar,Escort,2
1,Two,Houston Outlaws,Shanghai Dragons,Watchpoint: Gibraltar,Escort,2
2,One,Toronto Defiant,Houston Outlaws,Busan,Control,3
1,One,Philadelphia Fusion,Florida Mayhem,Junkertown,Escort,2
2,Four,Chengdu Hunters,Los Angeles Gladiators,Lijiang Tower,Control,3
2,One,Atlanta Reign,Paris Eternal,Hollywood,Hybrid,2
2,Two,San Francisco Shock,Hangzhou Spark,Eichenwalde,Hybrid,2
2,One,San Francisco Shock,Washington Justice,Numbani,Hybrid,2
2,Three,Houston Outlaws,Washington Justice,Eichenwalde,Hybrid,2
2,Two,Toronto Defiant,Paris Eternal,Temple of Anubis,Assault,2
1,Four,Los Angeles Gladiators,Seoul Dynasty,Watchpoint: Gibraltar,Escort,4
2,Four,Washington Justice,Boston Uprising,Temple of Anubis,Assault,2
2,Four,Paris Eternal,Philadelphia Fusion,Route 66,Escort,2
3,OWL 2020 Regular Season,Houston Outlaws,Florida Mayhem,Blizzard World,Hybrid,2
2,Four,Guangzhou Charge,Dallas Fuel,Hollywood,Hybrid,2
1,Four,Shanghai Dragons,Dallas Fuel,King's Row,Hybrid,2
1,Two,Boston Uprising,Florida Mayhem,Route 66,Escort,2
3,OWL 2020 Regular Season,San Francisco Shock,Dallas Fuel,King's Row,Hybrid,4
1,Three,Seoul Dynasty,Houston Outlaws,Junkertown,Escort,2
3,OWL 2020 Regular Season,Dallas Fuel,Houston Outlaws,Ilios,Control,3
2,Three,Dallas Fuel,Washington Justice,Havana,Escort,2
3,OWL 2020 Regular Season,Los Angeles Gladiators,Vancouver Titans,Dorado,Escort,2
2,Four,Seoul Dynasty,San Francisco Shock,Busan,Control,2
2,Four,Washington Justice,Vancouver Titans,Hollywood,Hybrid,3
1,One,London Spitfire,Philadelphia Fusion,Junkertown,Escort,2
2,Three,San Francisco Shock,Seoul Dynasty,Havana,Escort,2
2,Four,Boston Uprising,Chengdu Hunters,Havana,Escort,2
3,OWL 2020 Regular Season,Florida Mayhem,Toronto Defiant,Junkertown,Escort,2
2,One,Seoul Dynasty,Boston Uprising,Temple of Anubis,Assault,4
1,Three,Los Angeles Valiant,London Spitfire,Route 66,Escort,2
3,OWL 2020 Regular Season,Shanghai Dragons,London Spitfire,Oasis,Control,4
3,OWL 2020 Regular Season,Paris Eternal,Boston Uprising,King's Row,Hybrid,2
2,Season 2 Championship,New York Excelsior,Vancouver Titans,King's Row,Hybrid,2
2,One,Philadelphia Fusion,Atlanta Reign,Ilios,Control,3
1,Three,Seoul Dynasty,Houston Outlaws,Temple of Anubis,Assault,2
2,Two,London Spitfire,Boston Uprising,Junkertown,Escort,2
2,Four,Atlanta Reign,London Spitfire,Hanamura,Assault,2
2,Two,Los Angeles Gladiators,Seoul Dynasty,Paris,Assault,2
2,Three,draw,draw,Paris,Assault,17
3,OWL 2020 Regular Season,Washington Justice,Boston Uprising,Temple of Anubis,Assault,3
1,Two,Seoul Dynasty,San Francisco Shock,Watchpoint: Gibraltar,Escort,2
2,Three,San Francisco Shock,Chengdu Hunters,Dorado,Escort,2
1,Three,Shanghai Dragons,New York Excelsior,Numbani,Hybrid,2
1,One,New York Excelsior,Dallas Fuel,Dorado,Escort,2
1,Inaugural Championship,London Spitfire,Los Angeles Valiant,Lijiang Tower,Control,3
2,One,Toronto Defiant,Boston Uprising,Busan,Control,2
2,Two,Philadelphia Fusion,New York Excelsior,Blizzard World,Hybrid,2
1,Four,San Francisco Shock,Shanghai Dragons,Horizon Lunar Colony,Assault,2
1,Two,Los Angeles Valiant,Houston Outlaws,Hollywood,Hybrid,2
1,One,Dallas Fuel,Los Angeles Gladiators,Oasis,Control,2
1,Four,San Francisco Shock,Dallas Fuel,King's Row,Hybrid,2
2,Three - Title,San Francisco Shock,Los Angeles Valiant,Havana,Escort,2
1,One,Los Angeles Valiant,Philadelphia Fusion,Temple of Anubis,Assault,5
2,Four,Chengdu Hunters,New York Excelsior,Lijiang Tower,Control,2
3,OWL 2020 Regular Season,Paris Eternal,Philadelphia Fusion,Junkertown,Escort,2
1,Two,Los Angeles Valiant,Dallas Fuel,Nepal,Control,3
2,Three,Los Angeles Gladiators,Dallas Fuel,Oasis,Control,2
2,One,Houston Outlaws,Boston Uprising,Dorado,Escort,4
2,Three,draw,draw,Horizon Lunar Colony,Assault,5
1,Four,Shanghai Dragons,Florida Mayhem,Lijiang Tower,Control,2
2,One,Seoul Dynasty,London Spitfire,Hollywood,Hybrid,2
2,Four,Florida Mayhem,Toronto Defiant,Hanamura,Assault,6
2,One,Boston Uprising,Dallas Fuel,Nepal,Control,3
3,OWL 2020 Regular Season,San Francisco Shock,Houston Outlaws,Rialto,Escort,2
2,Three,New York Excelsior,Toronto Defiant,Numbani,Hybrid,2
3,OWL 2020 Regular Season,Los Angeles Valiant,Boston Uprising,Junkertown,Escort,2
2,Two,Los Angeles Valiant,Seoul Dynasty,Junkertown,Escort,2
2,Three,Philadelphia Fusion,Boston Uprising,Ilios,Control,3
1,Four,Houston Outlaws,London Spitfire,Watchpoint: Gibraltar,Escort,4
3,OWL 2020 Regular Season,Dallas Fuel,Los Angeles Valiant,Volskaya Industries,Assault,2
2,Two,Paris Eternal,Hangzhou Spark,Eichenwalde,Hybrid,4
1,Four,Los Angeles Gladiators,London Spitfire,Watchpoint: Gibraltar,Escort,2
2,One,San Francisco Shock,Hangzhou Spark,Hollywood,Hybrid,2
2,Three,New York Excelsior,Dallas Fuel,Watchpoint: Gibraltar,Escort,2
3,OWL 2020 Regular Season,Atlanta Reign,Vancouver Titans,Hanamura,Assault,2
3,OWL 2020 Regular Season,New York Excelsior,Chengdu Hunters,Route 66,Escort,2
1,Two,New York Excelsior,London Spitfire,Lijiang Tower,Control,2
2,One,Chengdu Hunters,Atlanta Reign,Nepal,Control,2
3,OWL 2020 Regular Season,San Francisco Shock,Paris Eternal,Blizzard World,Hybrid,2
3,OWL 2020 Regular Season,San Francisco Shock,Los Angeles Valiant,Nepal,Control,4
3,OWL 2020 Regular Season,Atlanta Reign,Toronto Defiant,Blizzard World,Hybrid,2
1,Three,New York Excelsior,Dallas Fuel,Route 66,Escort,2
2,Three - Title,Shanghai Dragons,San Francisco Shock,Oasis,Control,3
2,Four,Philadelphia Fusion,Guangzhou Charge,Busan,Control,2
2,Three,Atlanta Reign,Florida Mayhem,Horizon Lunar Colony,Assault,4
2,Four,Florida Mayhem,Boston Uprising,Route 66,Escort,2
3,OWL 2020 Regular Season,Seoul Dynasty,Hangzhou Spark,Hollywood,Hybrid,2
2,Four,Guangzhou Charge,Philadelphia Fusion,Ilios,Control,2
1,Two,Philadelphia Fusion,Dallas Fuel,Hanamura,Assault,2
2,Two,Los Angeles Gladiators,Guangzhou Charge,Blizzard World,Hybrid,2
3,OWL 2020 Regular Season,Washington Justice,Paris Eternal,Temple of Anubis,Assault,2
2,Two - Title,New York Excelsior,Los Angeles Gladiators,Lijiang Tower,Control,2
1,Four,Seoul Dynasty,London Spitfire,King's Row,Hybrid,2
2,Four,Guangzhou Charge,Boston Uprising,Temple of Anubis,Assault,2
2,Three,Dallas Fuel,New York Excelsior,Paris,Assault,2
1,Two,Seoul Dynasty,Philadelphia Fusion,Watchpoint: Gibraltar,Escort,2
2,Four,San Francisco Shock,Vancouver Titans,Havana,Escort,2
3,OWL 2020 Regular Season,London Spitfire,Chengdu Hunters,Lijiang Tower,Control,3
1,Two - Title,Philadelphia Fusion,New York Excelsior,Lijiang Tower,Control,3
1,Three,Boston Uprising,London Spitfire,Ilios,Control,2
2,One - Title,Seoul Dynasty,New York Excelsior,Ilios,Control,2
2,Two - Title,Vancouver Titans,New York Excelsior,Busan,Control,3
2,Four,Atlanta Reign,Washington Justice,Junkertown,Escort,2
2,Four,Atlanta Reign,Paris Eternal,Route 66,Escort,4
2,Season 2 Championship,Guangzhou Charge,Chengdu Hunters,Lijiang Tower,Control,2
3,OWL 2020 Regular Season,Washington Justice,Florida Mayhem,Hanamura,Assault,2
3,OWL 2020 Regular Season,Boston Uprising,Houston Outlaws,Dorado,Escort,2
2,Two,San Francisco Shock,Philadelphia Fusion,King's Row,Hybrid,2
1,One,London Spitfire,Seoul Dynasty,Temple of Anubis,Assault,2
3,OWL 2020 Regular Season,Shanghai Dragons,Guangzhou Charge,Volskaya Industries,Assault,2
1,One,Seoul Dynasty,Los Angeles Gladiators,Numbani,Hybrid,2
3,OWL 2020 Regular Season,Philadelphia Fusion,Paris Eternal,Oasis,Control,5
1,One,London Spitfire,San Francisco Shock,Horizon Lunar Colony,Assault,2
3,OWL 2020 Regular Season,London Spitfire,Hangzhou Spark,Rialto,Escort,2
2,One,Dallas Fuel,Shanghai Dragons,Temple of Anubis,Assault,3
3,OWL 2020 Regular Season,Florida Mayhem,Boston Uprising,Hanamura,Assault,4
1,Four,New York Excelsior,Philadelphia Fusion,Dorado,Escort,2
2,Two,Atlanta Reign,New York Excelsior,Busan,Control,2
2,Three,Shanghai Dragons,Guangzhou Charge,Paris,Assault,2
3,OWL 2020 Regular Season,Chengdu Hunters,Hangzhou Spark,Dorado,Escort,2
2,One,Philadelphia Fusion,Washington Justice,Hollywood,Hybrid,2
2,Two,Paris Eternal,Guangzhou Charge,Oasis,Control,2
2,Four,San Francisco Shock,Seoul Dynasty,Temple of Anubis,Assault,2
2,Four,Hangzhou Spark,New York Excelsior,Volskaya Industries,Assault,3
2,Two,Philadelphia Fusion,Houston Outlaws,Watchpoint: Gibraltar,Escort,2
2,Season 2 Championship,Shanghai Dragons,Philadelphia Fusion,Lijiang Tower,Control,3
1,One,Los Angeles Gladiators,Philadelphia Fusion,Numbani,Hybrid,2
3,OWL 2020 Regular Season,Houston Outlaws,Toronto Defiant,Dorado,Escort,2
1,Three,Boston Uprising,Shanghai Dragons,Numbani,Hybrid,2
1,Four,Seoul Dynasty,Philadelphia Fusion,King's Row,Hybrid,4
3,OWL 2020 Regular Season,Washington Justice,Vancouver Titans,Busan,Control,3
1,Four,Los Angeles Gladiators,Seoul Dynasty,Oasis,Control,2
2,Two,Los Angeles Gladiators,Florida Mayhem,Blizzard World,Hybrid,2
1,One,Boston Uprising,Los Angeles Valiant,Junkertown,Escort,2
3,OWL 2020 Regular Season,Seoul Dynasty,Hangzhou Spark,Oasis,Control,2
2,Three,San Francisco Shock,Houston Outlaws,Eichenwalde,Hybrid,2
3,OWL 2020 Regular Season,Paris Eternal,Dallas Fuel,Temple of Anubis,Assault,2
1,One,San Francisco Shock,London Spitfire,Oasis,Control,3
2,Season 2 Championship,New York Excelsior,London Spitfire,Numbani,Hybrid,4
1,Three,New York Excelsior,Houston Outlaws,Oasis,Control,3
1,Four,New York Excelsior,Los Angeles Valiant,Blizzard World,Hybrid,2
2,One,Florida Mayhem,Washington Justice,Dorado,Escort,4
2,Three,Guangzhou Charge,Toronto Defiant,Paris,Assault,4
1,One,London Spitfire,Florida Mayhem,Numbani,Hybrid,2
2,Three,Hangzhou Spark,Philadelphia Fusion,Watchpoint: Gibraltar,Escort,2
2,Three,Hangzhou Spark,Dallas Fuel,Havana,Escort,2
1,One,New York Excelsior,Boston Uprising,Ilios,Control,2
2,One,London Spitfire,Washington Justice,Horizon Lunar Colony,Assault,4
1,One,New York Excelsior,Shanghai Dragons,Oasis,Control,3
2,Three,Dallas Fuel,New York Excelsior,Oasis,Control,2
3,OWL 2020 Regular Season,London Spitfire,Washington Justice,Nepal,Control,3
2,Two,Atlanta Reign,Los Angeles Valiant,Blizzard World,Hybrid,2
2,One,Chengdu Hunters,Florida Mayhem,Nepal,Control,3
1,Three,New York Excelsior,Philadelphia Fusion,Ilios,Control,2
1,One,Houston Outlaws,Boston Uprising,Lijiang Tower,Control,3
1,One,Los Angeles Valiant,Dallas Fuel,Numbani,Hybrid,2
3,OWL 2020 Regular Season,Toronto Defiant,Vancouver Titans,Temple of Anubis,Assault,3
2,Four,Florida Mayhem,Toronto Defiant,Blizzard World,Hybrid,2
1,Two,London Spitfire,Boston Uprising,Hanamura,Assault,4
2,Season 2 Championship,Hangzhou Spark,Seoul Dynasty,Temple of Anubis,Assault,2
2,Four,Vancouver Titans,New York Excelsior,Lijiang Tower,Control,3
2,Three,New York Excelsior,Toronto Defiant,Nepal,Control,2
1,Two,Boston Uprising,Los Angeles Valiant,King's Row,Hybrid,3
2,Three,Hangzhou Spark,Los Angeles Valiant,Ilios,Control,3
3,OWL 2020 Regular Season,Philadelphia Fusion,Atlanta Reign,Ilios,Control,3
2,Four,Hangzhou Spark,Chengdu Hunters,Hanamura,Assault,2
2,Three,New York Excelsior,Houston Outlaws,Watchpoint: Gibraltar,Escort,4
1,Inaugural Championship,Philadelphia Fusion,Boston Uprising,Hanamura,Assault,2
1,Inaugural Championship,Boston Uprising,Philadelphia Fusion,Lijiang Tower,Control,2
1,Four,Los Angeles Gladiators,Philadelphia Fusion,Dorado,Escort,2
1,One,Seoul Dynasty,Los Angeles Gladiators,Junkertown,Escort,4
2,Four,Guangzhou Charge,New York Excelsior,Route 66,Escort,2
2,Four,Los Angeles Valiant,Florida Mayhem,Junkertown,Escort,4
2,One - Title,Vancouver Titans,Boston Uprising,Temple of Anubis,Assault,2
3,OWL 2020 Regular Season,Guangzhou Charge,Hangzhou Spark,Rialto,Escort,4
2,Three,Vancouver Titans,Dallas Fuel,Volskaya Industries,Assault,4
2,Three,San Francisco Shock,Florida Mayhem,Numbani,Hybrid,4
3,OWL 2020 Regular Season,Los Angeles Gladiators,Paris Eternal,Oasis,Control,2
1,One,London Spitfire,Philadelphia Fusion,Horizon Lunar Colony,Assault,2
1,Four,Philadelphia Fusion,Shanghai Dragons,Horizon Lunar Colony,Assault,2
1,One,New York Excelsior,Dallas Fuel,Temple of Anubis,Assault,6
2,One,Hangzhou Spark,Houston Outlaws,Dorado,Escort,2
2,Two,New York Excelsior,Philadelphia Fusion,Paris,Assault,2
2,Four,New York Excelsior,Boston Uprising,Junkertown,Escort,2
2,Three,Los Angeles Gladiators,Washington Justice,Havana,Escort,2
3,OWL 2020 Regular Season,Guangzhou Charge,New York Excelsior,Temple of Anubis,Assault,8
1,Two,Boston Uprising,Los Angeles Gladiators,Ilios,Control,3
2,One - Title,Vancouver Titans,San Francisco Shock,Rialto,Escort,4
1,Four,Houston Outlaws,Dallas Fuel,Lijiang Tower,Control,3
1,Two,New York Excelsior,Florida Mayhem,King's Row,Hybrid,2
2,Season 2 Championship,Hangzhou Spark,Atlanta Reign,Temple of Anubis,Assault,4
3,OWL 2020 Regular Season,Boston Uprising,Paris Eternal,Watchpoint: Gibraltar,Escort,2
3,OWL 2020 Regular Season,Florida Mayhem,Atlanta Reign,Hollywood,Hybrid,2
2,Two,Seoul Dynasty,Dallas Fuel,Watchpoint: Gibraltar,Escort,4
3,OWL 2020 Regular Season,Philadelphia Fusion,Boston Uprising,Hanamura,Assault,2
1,Four,Dallas Fuel,Los Angeles Valiant,Lijiang Tower,Control,3
1,One,Houston Outlaws,Seoul Dynasty,Junkertown,Escort,2
2,Two - Title,Vancouver Titans,Dallas Fuel,Oasis,Control,2
2,Four,Philadelphia Fusion,Toronto Defiant,Havana,Escort,2
1,One,Dallas Fuel,Boston Uprising,Dorado,Escort,2
1,One - Title,Houston Outlaws,London Spitfire,Dorado,Escort,2
2,Two,Boston Uprising,Toronto Defiant,Rialto,Escort,2
3,OWL 2020 Regular Season,Dallas Fuel,San Francisco Shock,Nepal,Control,2
1,Two,Houston Outlaws,London Spitfire,Ilios,Control,2
1,Two,Los Angeles Gladiators,Shanghai Dragons,Nepal,Control,2
2,Three - Title,Shanghai Dragons,San Francisco Shock,Horizon Lunar Colony,Assault,4
