round_start_time,round_end_time,stage,match_id,game_number,match_winner,map_winner,map_loser,map_name,map_round,winning_team_final_map_score,losing_team_final_map_score,control_round_name,attacker,defender,team_one_name,team_two_name,attacker_payload_distance,defender_payload_distance,attacker_time_banked,defender_time_banked,attacker_control_perecent,defender_control_perecent,attacker_round_end_score,defender_round_end_score
2019-07-14T05:10:00Z,2019-07-14T05:16:00Z,Overwatch League Stage 3 Title Matches,20327,3,San Francisco Shock,San Francisco Shock,Los Angeles Valiant,Volskaya Industries,2,2,1,NULL,San Francisco Shock,Los Angeles Valiant,San Francisco Shock,Los Angeles Valiant,0,0,115.0720215,0,NULL,NULL,2,1
2019-07-14T05:20:00Z,2019-07-14T05:28:00Z,Overwatch League Stage 3 Title Matches,20327,4,San Francisco Shock,San Francisco Shock,Los Angeles Valiant,Havana,1,3,0,NULL,San Francisco Shock,Los Angeles Valiant,Los Angeles Valiant,San Francisco Shock,103.3417969,0,18.86003113,0,NULL,NULL,3,0
2019-07-14T05:29:00Z,2019-07-14T05:33:00Z,Overwatch League Stage 3 Title Matches,20327,4,San Francisco Shock,San Francisco Shock,Los Angeles Valiant,Havana,2,3,0,NULL,Los Angeles Valiant,San Francisco Shock,Los Angeles Valiant,San Francisco Shock,59.26765823,103.3417969,0,18.86003113,NULL,NULL,0,3
2019-07-14T20:08:00Z,2019-07-14T20:13:00Z,Overwatch League Stage 3 Title Matches,20326,1,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Oasis,1,2,1,Gardens,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,100,99,1,0
2019-07-14T20:14:00Z,2019-07-14T20:18:00Z,Overwatch League Stage 3 Title Matches,20326,1,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Oasis,2,2,1,University,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,55,100,1,1
2019-07-14T20:19:00Z,2019-07-14T20:22:00Z,Overwatch League Stage 3 Title Matches,20326,1,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Oasis,3,2,1,City Center,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,100,0,2,1
2019-07-14T20:29:00Z,2019-07-14T20:33:00Z,Overwatch League Stage 3 Title Matches,20326,2,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Numbani,1,3,2,NULL,Shanghai Dragons,San Francisco Shock,San Francisco Shock,Shanghai Dragons,71.79864502,0,226.4170532,0,NULL,NULL,3,0
2019-07-14T20:37:00Z,2019-07-14T20:46:00Z,Overwatch League Stage 3 Title Matches,20326,2,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Numbani,2,3,2,NULL,San Francisco Shock,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,61.32829285,71.79864502,0,226.4170532,NULL,NULL,2,3
2019-07-14T21:04:00Z,2019-07-14T21:09:00Z,Overwatch League Stage 3 Title Matches,20326,3,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Horizon Lunar Colony,1,4,3,NULL,Shanghai Dragons,San Francisco Shock,San Francisco Shock,Shanghai Dragons,0,0,165.4920044,0,NULL,NULL,2,0
2019-07-14T21:13:00Z,2019-07-14T21:16:00Z,Overwatch League Stage 3 Title Matches,20326,3,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Horizon Lunar Colony,2,4,3,NULL,San Francisco Shock,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,0,0,283.9020081,165.4920044,NULL,NULL,2,2
2019-07-14T21:18:00Z,2019-07-14T21:21:00Z,Overwatch League Stage 3 Title Matches,20326,3,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Horizon Lunar Colony,3,4,3,NULL,Shanghai Dragons,San Francisco Shock,San Francisco Shock,Shanghai Dragons,0,0,0,283.9020081,NULL,NULL,3,2
2019-07-14T21:23:00Z,2019-07-14T21:28:00Z,Overwatch League Stage 3 Title Matches,20326,3,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Horizon Lunar Colony,4,4,3,NULL,San Francisco Shock,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,0,0,0,0,NULL,NULL,3,4
2019-07-14T21:33:00Z,2019-07-14T21:41:00Z,Overwatch League Stage 3 Title Matches,20326,4,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Havana,1,2,0,NULL,San Francisco Shock,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,88.0037384,0,0,0,NULL,NULL,2,0
2019-07-14T21:45:00Z,2019-07-14T21:50:00Z,Overwatch League Stage 3 Title Matches,20326,4,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Havana,2,2,0,NULL,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,86.56858063,88.0037384,0,0,NULL,NULL,0,2
2019-07-14T21:54:00Z,2019-07-14T21:56:00Z,Overwatch League Stage 3 Title Matches,20326,5,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Ilios,1,2,1,Well,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,100,0,1,0
2019-07-14T21:57:00Z,2019-07-14T22:00:00Z,Overwatch League Stage 3 Title Matches,20326,5,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Ilios,2,2,1,Lighthouse,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,19,100,1,1
2019-07-14T22:01:00Z,2019-07-14T22:06:00Z,Overwatch League Stage 3 Title Matches,20326,5,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Ilios,3,2,1,Ruins,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,69,100,1,2
2019-07-14T22:17:00Z,2019-07-14T22:22:00Z,Overwatch League Stage 3 Title Matches,20326,6,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Eichenwalde,1,4,3,NULL,San Francisco Shock,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,67.73323822,0,180.5950012,0,NULL,NULL,3,0
2019-07-14T22:24:00Z,2019-07-14T22:30:00Z,Overwatch League Stage 3 Title Matches,20326,6,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Eichenwalde,2,4,3,NULL,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,67.73659515,67.73323822,89.86901093,180.5950012,NULL,NULL,3,3
2019-07-14T22:32:00Z,2019-07-14T22:33:00Z,Overwatch League Stage 3 Title Matches,20326,6,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Eichenwalde,3,4,3,NULL,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,67.73323822,0,180.5950012,NULL,NULL,3,3
2019-07-14T22:35:00Z,2019-07-14T22:35:00Z,Overwatch League Stage 3 Title Matches,20326,6,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,Eichenwalde,4,4,3,NULL,San Francisco Shock,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,0,0,135.3300018,0,NULL,NULL,4,3
2019-07-14T22:40:00Z,2019-07-14T22:46:00Z,Overwatch League Stage 3 Title Matches,20326,7,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Dorado,1,2,1,NULL,San Francisco Shock,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,31.4285965,0,0,0,NULL,NULL,1,0
2019-07-14T22:48:00Z,2019-07-14T22:51:00Z,Overwatch League Stage 3 Title Matches,20326,7,Shanghai Dragons,Shanghai Dragons,San Francisco Shock,Dorado,2,2,1,NULL,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,31.43917847,31.4285965,190.3770142,0,NULL,NULL,2,1
2019-07-25T23:05:00Z,2019-07-25T23:10:00Z,Overwatch League Stage 4,21358,1,Paris Eternal,Houston Outlaws,Paris Eternal,Busan,1,2,0,Sanctuary,Houston Outlaws,Paris Eternal,Houston Outlaws,Paris Eternal,0,0,0,0,100,99,1,0
2019-07-25T23:11:00Z,2019-07-25T23:15:00Z,Overwatch League Stage 4,21358,1,Paris Eternal,Houston Outlaws,Paris Eternal,Busan,2,2,0,MEKA Base,Houston Outlaws,Paris Eternal,Houston Outlaws,Paris Eternal,0,0,0,0,100,66,2,0
2019-07-25T23:21:00Z,2019-07-25T23:25:00Z,Overwatch League Stage 4,21358,2,Paris Eternal,Paris Eternal,Houston Outlaws,Volskaya Industries,1,1,0,NULL,Houston Outlaws,Paris Eternal,Paris Eternal,Houston Outlaws,0,0,0,0,NULL,NULL,0,0
2019-07-25T23:30:00Z,2019-07-25T23:31:00Z,Overwatch League Stage 4,21358,2,Paris Eternal,Paris Eternal,Houston Outlaws,Volskaya Industries,2,1,0,NULL,Paris Eternal,Houston Outlaws,Paris Eternal,Houston Outlaws,0,0,157.9349976,0,NULL,NULL,1,0
2019-07-25T23:46:00Z,2019-07-25T23:54:00Z,Overwatch League Stage 4,21358,3,Paris Eternal,Paris Eternal,Houston Outlaws,Blizzard World,1,3,0,NULL,Paris Eternal,Houston Outlaws,Houston Outlaws,Paris Eternal,111.612709,0,0,0,NULL,NULL,3,0
2019-07-25T23:57:00Z,2019-07-26T00:01:00Z,Overwatch League Stage 4,21358,3,Paris Eternal,Paris Eternal,Houston Outlaws,Blizzard World,2,3,0,NULL,Houston Outlaws,Paris Eternal,Houston Outlaws,Paris Eternal,0,111.612709,0,0,NULL,NULL,0,3
2019-07-26T00:07:00Z,2019-07-26T00:15:00Z,Overwatch League Stage 4,21358,4,Paris Eternal,Paris Eternal,Houston Outlaws,Junkertown,1,3,2,NULL,Paris Eternal,Houston Outlaws,Houston Outlaws,Paris Eternal,90.09892273,0,0,0,NULL,NULL,2,0
2019-07-26T00:17:00Z,2019-07-26T00:25:00Z,Overwatch League Stage 4,21358,4,Paris Eternal,Paris Eternal,Houston Outlaws,Junkertown,2,3,2,NULL,Houston Outlaws,Paris Eternal,Houston Outlaws,Paris Eternal,70.0136261,90.09892273,0,0,NULL,NULL,2,3
2019-07-26T00:39:00Z,2019-07-26T00:43:00Z,Overwatch League Stage 4,21423,1,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Busan,1,2,0,Downtown,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,New York Excelsior,0,0,0,0,100,26,1,0
2019-07-26T00:44:00Z,2019-07-26T00:48:00Z,Overwatch League Stage 4,21423,1,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Busan,2,2,0,Sanctuary,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,New York Excelsior,0,0,0,0,100,47,2,0
2019-07-26T00:55:00Z,2019-07-26T01:00:00Z,Overwatch League Stage 4,21423,2,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Temple of Anubis,1,5,4,NULL,Los Angeles Gladiators,New York Excelsior,New York Excelsior,Los Angeles Gladiators,0,0,128.0430145,0,NULL,NULL,2,0
2019-07-26T01:03:00Z,2019-07-26T01:05:00Z,Overwatch League Stage 4,21423,2,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Temple of Anubis,2,5,4,NULL,New York Excelsior,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,0,0,280.32901,128.0430145,NULL,NULL,2,2
2019-07-26T01:07:00Z,2019-07-26T01:10:00Z,Overwatch League Stage 4,21423,2,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Temple of Anubis,3,5,4,NULL,Los Angeles Gladiators,New York Excelsior,New York Excelsior,Los Angeles Gladiators,0,0,0,280.32901,NULL,NULL,4,2
2019-07-26T01:11:00Z,2019-07-26T01:17:00Z,Overwatch League Stage 4,21423,2,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Temple of Anubis,4,5,4,NULL,New York Excelsior,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,0,0,60,60,NULL,NULL,4,4
2019-07-26T01:18:00Z,2019-07-26T01:20:00Z,Overwatch League Stage 4,21423,2,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Temple of Anubis,5,5,4,NULL,Los Angeles Gladiators,New York Excelsior,New York Excelsior,Los Angeles Gladiators,0,0,0,60,NULL,NULL,5,4
2019-07-26T01:22:00Z,2019-07-26T01:23:00Z,Overwatch League Stage 4,21423,2,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Temple of Anubis,6,5,4,NULL,New York Excelsior,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,0,0,0,0,NULL,NULL,4,5
2019-07-26T01:37:00Z,2019-07-26T01:41:00Z,Overwatch League Stage 4,21423,3,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,Hollywood,1,1,0,NULL,Los Angeles Gladiators,New York Excelsior,New York Excelsior,Los Angeles Gladiators,0,0,0,0,NULL,NULL,0,0
2019-07-26T01:45:00Z,2019-07-26T01:46:00Z,Overwatch League Stage 4,21423,3,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,Hollywood,2,1,0,NULL,New York Excelsior,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,0,0,182.1480103,0,NULL,NULL,1,0
2019-07-26T01:51:00Z,2019-07-26T02:00:00Z,Overwatch League Stage 4,21423,4,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Route 66,1,3,2,NULL,New York Excelsior,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,68.35972595,0,0,0,NULL,NULL,2,0
2019-07-26T02:01:00Z,2019-07-26T02:07:00Z,Overwatch League Stage 4,21423,4,Los Angeles Gladiators,Los Angeles Gladiators,New York Excelsior,Route 66,2,3,2,NULL,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,New York Excelsior,68.36503601,68.35972595,146.7320251,0,NULL,NULL,3,2
2019-07-26T02:22:00Z,2019-07-26T02:27:00Z,Overwatch League Stage 4,21340,1,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Busan,1,2,0,Downtown,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Philadelphia Fusion,0,0,0,0,87,100,0,1
2019-07-26T02:28:00Z,2019-07-26T02:31:00Z,Overwatch League Stage 4,21340,1,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Busan,2,2,0,Sanctuary,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Philadelphia Fusion,0,0,0,0,0,100,0,2
2019-07-26T02:36:00Z,2019-07-26T02:44:00Z,Overwatch League Stage 4,21340,2,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,Volskaya Industries,1,2,1,NULL,Philadelphia Fusion,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,0,0,0,0,NULL,NULL,1,0
2019-07-26T02:47:00Z,2019-07-26T02:49:00Z,Overwatch League Stage 4,21340,2,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,Volskaya Industries,2,2,1,NULL,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Philadelphia Fusion,0,0,289.9360046,0,NULL,NULL,2,1
2019-07-26T03:01:00Z,2019-07-26T03:06:00Z,Overwatch League Stage 4,21340,3,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,King's Row,1,4,3,NULL,Guangzhou Charge,Philadelphia Fusion,Philadelphia Fusion,Guangzhou Charge,70.29351807,0,163.5640259,0,NULL,NULL,3,0
2019-07-26T03:10:00Z,2019-07-26T03:18:00Z,Overwatch League Stage 4,21340,3,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,King's Row,2,4,3,NULL,Philadelphia Fusion,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,70.2857132,70.29351807,0,163.5640259,NULL,NULL,3,3
2019-07-26T03:20:00Z,2019-07-26T03:21:00Z,Overwatch League Stage 4,21340,3,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,King's Row,3,4,3,NULL,Guangzhou Charge,Philadelphia Fusion,Philadelphia Fusion,Guangzhou Charge,0,70.2857132,59.08403778,0,NULL,NULL,4,3
2019-07-26T03:27:00Z,2019-07-26T03:34:00Z,Overwatch League Stage 4,21340,4,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Junkertown,1,4,3,NULL,Philadelphia Fusion,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,101.8774261,0,47.96600342,0,NULL,NULL,3,0
2019-07-26T03:36:00Z,2019-07-26T03:43:00Z,Overwatch League Stage 4,21340,4,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Junkertown,2,4,3,NULL,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Philadelphia Fusion,101.8497314,101.8774261,70.9560318,60,NULL,NULL,3,3
2019-07-26T03:44:00Z,2019-07-26T03:46:00Z,Overwatch League Stage 4,21340,4,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Junkertown,3,4,3,NULL,Philadelphia Fusion,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,16.9954071,101.8497314,0,70.9560318,NULL,NULL,4,3
2019-07-26T03:47:00Z,2019-07-26T03:49:00Z,Overwatch League Stage 4,21340,4,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Junkertown,4,4,3,NULL,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Philadelphia Fusion,77.52350616,16.9954071,0,0,NULL,NULL,3,4
2019-07-26T03:54:00Z,2019-07-26T03:59:00Z,Overwatch League Stage 4,21340,5,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,Ilios,1,2,0,Lighthouse,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Philadelphia Fusion,0,0,0,0,100,99,1,0
2019-07-26T04:00:00Z,2019-07-26T04:05:00Z,Overwatch League Stage 4,21340,5,Guangzhou Charge,Guangzhou Charge,Philadelphia Fusion,Ilios,2,2,0,Ruins,Guangzhou Charge,Philadelphia Fusion,Guangzhou Charge,Philadelphia Fusion,0,0,0,0,100,85,2,0
2019-07-26T04:21:00Z,2019-07-26T04:26:00Z,Overwatch League Stage 4,21424,1,Vancouver Titans,Shanghai Dragons,Vancouver Titans,Lijiang Tower,1,2,0,Control Center,Shanghai Dragons,Vancouver Titans,Shanghai Dragons,Vancouver Titans,0,0,0,0,100,90,1,0
2019-07-26T04:27:00Z,2019-07-26T04:30:00Z,Overwatch League Stage 4,21424,1,Vancouver Titans,Shanghai Dragons,Vancouver Titans,Lijiang Tower,2,2,0,Night Market,Shanghai Dragons,Vancouver Titans,Shanghai Dragons,Vancouver Titans,0,0,0,0,100,0,2,0
2019-07-26T04:35:00Z,2019-07-26T04:41:00Z,Overwatch League Stage 4,21424,2,Vancouver Titans,Vancouver Titans,Shanghai Dragons,Temple of Anubis,1,3,2,NULL,Shanghai Dragons,Vancouver Titans,Vancouver Titans,Shanghai Dragons,0,0,43.27304077,0,NULL,NULL,2,0
2019-07-26T04:44:00Z,2019-07-26T04:51:00Z,Overwatch League Stage 4,21424,2,Vancouver Titans,Vancouver Titans,Shanghai Dragons,Temple of Anubis,2,3,2,NULL,Vancouver Titans,Shanghai Dragons,Vancouver Titans,Shanghai Dragons,0,0,60,93.29104614,NULL,NULL,2,2
2019-07-26T04:53:00Z,2019-07-26T04:54:00Z,Overwatch League Stage 4,21424,2,Vancouver Titans,Vancouver Titans,Shanghai Dragons,Temple of Anubis,3,3,2,NULL,Vancouver Titans,Shanghai Dragons,Vancouver Titans,Shanghai Dragons,0,0,0,93.29104614,NULL,NULL,2,2
2019-07-26T04:56:00Z,2019-07-26T04:58:00Z,Overwatch League Stage 4,21424,2,Vancouver Titans,Vancouver Titans,Shanghai Dragons,Temple of Anubis,4,3,2,NULL,Shanghai Dragons,Vancouver Titans,Vancouver Titans,Shanghai Dragons,0,0,0,0,NULL,NULL,2,3
2019-07-26T05:14:00Z,2019-07-26T05:18:00Z,Overwatch League Stage 4,21424,3,Vancouver Titans,Vancouver Titans,Shanghai Dragons,King's Row,1,1,0,NULL,Shanghai Dragons,Vancouver Titans,Vancouver Titans,Shanghai Dragons,0,0,0,0,NULL,NULL,0,0
2019-07-26T05:21:00Z,2019-07-26T05:24:00Z,Overwatch League Stage 4,21424,3,Vancouver Titans,Vancouver Titans,Shanghai Dragons,King's Row,2,1,0,NULL,Vancouver Titans,Shanghai Dragons,Vancouver Titans,Shanghai Dragons,0,0,103.980011,0,NULL,NULL,1,0
2019-07-26T05:30:00Z,2019-07-26T05:36:00Z,Overwatch League Stage 4,21424,4,Vancouver Titans,Vancouver Titans,Shanghai Dragons,Junkertown,1,5,4,NULL,Shanghai Dragons,Vancouver Titans,Vancouver Titans,Shanghai Dragons,101.8466339,0,111.9389954,0,NULL,NULL,3,0
2019-07-26T05:38:00Z,2019-07-26T05:43:00Z,Overwatch League Stage 4,21424,4,Vancouver Titans,Vancouver Titans,Shanghai Dragons,Junkertown,2,5,4,NULL,Vancouver Titans,Shanghai Dragons,Vancouver Titans,Shanghai Dragons,101.8424377,101.8466339,175.2620392,111.9389954,NULL,NULL,3,3
2019-07-26T05:45:00Z,2019-07-26T05:47:00Z,Overwatch League Stage 4,21424,4,Vancouver Titans,Vancouver Titans,Shanghai Dragons,Junkertown,3,5,4,NULL,Shanghai Dragons,Vancouver Titans,Vancouver Titans,Shanghai Dragons,20.19676971,101.8424377,0,175.2620392,NULL,NULL,4,3
2019-07-26T05:48:00Z,2019-07-26T05:50:00Z,Overwatch League Stage 4,21424,4,Vancouver Titans,Vancouver Titans,Shanghai Dragons,Junkertown,4,5,4,NULL,Vancouver Titans,Shanghai Dragons,Vancouver Titans,Shanghai Dragons,20.19960785,20.19676971,84.83203888,0,NULL,NULL,5,4
2019-07-26T23:06:00Z,2019-07-26T23:12:00Z,Overwatch League Stage 4,21452,1,Washington Justice,Washington Justice,Toronto Defiant,Busan,1,2,1,Downtown,Toronto Defiant,Washington Justice,Toronto Defiant,Washington Justice,0,0,0,0,99,100,0,1
2019-07-26T23:13:00Z,2019-07-26T23:19:00Z,Overwatch League Stage 4,21452,1,Washington Justice,Washington Justice,Toronto Defiant,Busan,2,2,1,Sanctuary,Toronto Defiant,Washington Justice,Toronto Defiant,Washington Justice,0,0,0,0,100,99,1,1
2019-07-26T23:20:00Z,2019-07-26T23:25:00Z,Overwatch League Stage 4,21452,1,Washington Justice,Washington Justice,Toronto Defiant,Busan,3,2,1,MEKA Base,Toronto Defiant,Washington Justice,Toronto Defiant,Washington Justice,0,0,0,0,99,100,1,2
2019-07-26T23:31:00Z,2019-07-26T23:39:00Z,Overwatch League Stage 4,21452,2,Washington Justice,Toronto Defiant,Washington Justice,Temple of Anubis,1,2,1,NULL,Washington Justice,Toronto Defiant,Toronto Defiant,Washington Justice,0,0,0,0,NULL,NULL,1,0
2019-07-26T23:41:00Z,2019-07-26T23:47:00Z,Overwatch League Stage 4,21452,2,Washington Justice,Toronto Defiant,Washington Justice,Temple of Anubis,2,2,1,NULL,Toronto Defiant,Washington Justice,Toronto Defiant,Washington Justice,0,0,88.13301086,0,NULL,NULL,2,1
2019-07-27T00:01:00Z,2019-07-27T00:08:00Z,Overwatch League Stage 4,21452,3,Washington Justice,Washington Justice,Toronto Defiant,Blizzard World,1,2,1,NULL,Toronto Defiant,Washington Justice,Washington Justice,Toronto Defiant,110.3512421,0,0,0,NULL,NULL,1,0
2019-07-27T00:11:00Z,2019-07-27T00:14:00Z,Overwatch League Stage 4,21452,3,Washington Justice,Washington Justice,Toronto Defiant,Blizzard World,2,2,1,NULL,Washington Justice,Toronto Defiant,Washington Justice,Toronto Defiant,110.3584595,110.3512421,207.8310089,0,NULL,NULL,2,1
2019-07-27T00:19:00Z,2019-07-27T00:25:00Z,Overwatch League Stage 4,21452,4,Washington Justice,Washington Justice,Toronto Defiant,Havana,1,3,2,NULL,Washington Justice,Toronto Defiant,Toronto Defiant,Washington Justice,103.3454437,0,107.5219879,0,NULL,NULL,3,0
2019-07-27T00:27:00Z,2019-07-27T00:36:00Z,Overwatch League Stage 4,21452,4,Washington Justice,Washington Justice,Toronto Defiant,Havana,2,3,2,NULL,Toronto Defiant,Washington Justice,Toronto Defiant,Washington Justice,100.375824,103.3454437,0,107.5219879,NULL,NULL,2,3
2019-07-27T00:51:00Z,2019-07-27T00:54:00Z,Overwatch League Stage 4,21425,1,London Spitfire,Dallas Fuel,London Spitfire,Ilios,1,2,1,Ruins,Dallas Fuel,London Spitfire,Dallas Fuel,London Spitfire,0,0,0,0,0,100,0,1
2019-07-27T00:55:00Z,2019-07-27T00:59:00Z,Overwatch League Stage 4,21425,1,London Spitfire,Dallas Fuel,London Spitfire,Ilios,2,2,1,Lighthouse,Dallas Fuel,London Spitfire,Dallas Fuel,London Spitfire,0,0,0,0,100,77,1,1
2019-07-27T01:00:00Z,2019-07-27T01:05:00Z,Overwatch League Stage 4,21425,1,London Spitfire,Dallas Fuel,London Spitfire,Ilios,3,2,1,Well,Dallas Fuel,London Spitfire,Dallas Fuel,London Spitfire,0,0,0,0,100,84,2,1
2019-07-27T01:11:00Z,2019-07-27T01:18:00Z,Overwatch League Stage 4,21425,2,London Spitfire,London Spitfire,Dallas Fuel,Hanamura,1,2,1,NULL,Dallas Fuel,London Spitfire,London Spitfire,Dallas Fuel,0,0,0,0,NULL,NULL,1,0
2019-07-27T01:21:00Z,2019-07-27T01:23:00Z,Overwatch League Stage 4,21425,2,London Spitfire,London Spitfire,Dallas Fuel,Hanamura,2,2,1,NULL,London Spitfire,Dallas Fuel,London Spitfire,Dallas Fuel,0,0,303.6000061,0,NULL,NULL,2,1
2019-07-27T01:37:00Z,2019-07-27T01:42:00Z,Overwatch League Stage 4,21425,3,London Spitfire,London Spitfire,Dallas Fuel,King's Row,1,3,2,NULL,London Spitfire,Dallas Fuel,Dallas Fuel,London Spitfire,70.29368591,0,169.4440002,0,NULL,NULL,3,0
2019-07-27T01:44:00Z,2019-07-27T01:52:00Z,Overwatch League Stage 4,21425,3,London Spitfire,London Spitfire,Dallas Fuel,King's Row,2,3,2,NULL,Dallas Fuel,London Spitfire,Dallas Fuel,London Spitfire,55.65228271,70.29368591,0,169.4440002,NULL,NULL,2,3
2019-07-27T01:59:00Z,2019-07-27T02:07:00Z,Overwatch League Stage 4,21425,4,London Spitfire,London Spitfire,Dallas Fuel,Route 66,1,2,1,NULL,London Spitfire,Dallas Fuel,Dallas Fuel,London Spitfire,71.53253174,0,0,0,NULL,NULL,2,0
2019-07-27T02:09:00Z,2019-07-27T02:16:00Z,Overwatch League Stage 4,21425,4,London Spitfire,London Spitfire,Dallas Fuel,Route 66,2,2,1,NULL,Dallas Fuel,London Spitfire,Dallas Fuel,London Spitfire,35.6233139,71.53253174,0,0,NULL,NULL,1,2
2019-07-27T02:33:00Z,2019-07-27T02:38:00Z,Overwatch League Stage 4,21453,1,San Francisco Shock,Seoul Dynasty,San Francisco Shock,Busan,1,2,0,Sanctuary,Seoul Dynasty,San Francisco Shock,Seoul Dynasty,San Francisco Shock,0,0,0,0,100,99,1,0
2019-07-27T02:39:00Z,2019-07-27T02:43:00Z,Overwatch League Stage 4,21453,1,San Francisco Shock,Seoul Dynasty,San Francisco Shock,Busan,2,2,0,MEKA Base,Seoul Dynasty,San Francisco Shock,Seoul Dynasty,San Francisco Shock,0,0,0,0,100,36,2,0
2019-07-27T02:51:00Z,2019-07-27T02:55:00Z,Overwatch League Stage 4,21453,2,San Francisco Shock,San Francisco Shock,Seoul Dynasty,Temple of Anubis,1,1,0,NULL,Seoul Dynasty,San Francisco Shock,San Francisco Shock,Seoul Dynasty,0,0,0,0,NULL,NULL,0,0
